locus	log2FoldChange	padj	symbol	description
AT3G13560	0.289782143655606	0.301987927099501		O-Glycosyl hydrolases family 17 protein
AT3G13570	0.256348063292517	0.254024560002362	SCL30A	SC35-like splicing factor 30A
AT3G13580	0.211681638743174	0.453530110736875		Ribosomal protein L30/L7 family protein
AT3G13590	-0.673875199619639	0.885672047509202		Cysteine/Histidine-rich C1 domain family protein
AT3G13600	-0.372079015246471	0.246074294120951		calmodulin-binding family protein
AT3G13610	0.114148394658568	0.94171885070797		2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
AT3G13620	-0.350042864305402	0.539734043346126	PUT4	Amino acid permease family protein
AT3G13630				hypothetical protein
AT3G13640	-0.267982373195334	0.973527233305831	ABCE1	RNAse l inhibitor protein 1
AT3G13650	-0.582056273757396	0.301269087704482		Disease resistance-responsive (dirigent-like protein) family protein
AT3G13660	1.24816493930975	0.753090766795798		Disease resistance-responsive (dirigent-like protein) family protein
AT3G13662	-0.79041827936418	0.973527233305831		Disease resistance-responsive (dirigent-like protein) family protein
AT3G13670	0.060343628266734	0.823198541790701		Protein kinase family protein
AT3G13672	-0.359592650122099	0.653358750802394		TRAF-like superfamily protein
AT3G13674	-0.695866154396044	0.251992260283641		hypothetical protein
AT3G13677	-0.325131254247341	0.239908025845944		hypothetical protein
AT3G13680	-0.177773634861948	0.921798203119559		F-box and associated interaction domains-containing protein
AT3G13682	0.385178937797525	0.213472340136641	LDL2	LSD1-like2
AT3G13690	-0.039399326040036	0.934302746998453		kinase with adenine nucleotide alpha hydrolases-like domain-containing protein
AT3G13700				RNA-binding (RRM/RBD/RNP motifs) family protein
AT3G13710	1.1331564247004	0.963099013274428	PRA1.F4	prenylated RAB acceptor 1.F4
AT3G13720	-0.06785290066025	0.935187759889519	PRA8	PRA1 (Prenylated rab acceptor) family protein
AT3G13724			MIR823A	
AT3G13730	-0.143618413587476	0.799323630937914	CYP90D1	cytochrome P450%2C family 90%2C subfamily D%2C polypeptide 1
AT3G13740	-0.304134562613984	0.0143077939136705		Ribonuclease III family protein
AT3G13750	-0.131748528870895	0.560735600623332	BGAL1	beta galactosidase 1
AT3G13760	0.646624042764669	0.135206788552198		Cysteine/Histidine-rich C1 domain family protein
AT3G13770	-0.176567887611625	0.935187759889519		Pentatricopeptide repeat (PPR) superfamily protein
AT3G13772	0.0054718615456	1.0	TMN7	transmembrane nine 7
AT3G13780	0.392615741064464	0.124388458257598		SMAD/FHA domain-containing protein
AT3G13782	-0.0333130564311898	0.989655342056694	NAP1%3B4	nucleosome assembly protein1%3B4
AT3G13784	0.0479679469735706	1.0	CWINV5	cell wall invertase 5
AT3G13790	1.34243930367641	4.38120745077824e-12	ATBFRUCT1	Glycosyl hydrolases family 32 protein
AT3G13800	0.147227792206705	0.601814997491136		Metallo-hydrolase/oxidoreductase superfamily protein
AT3G13810	0.281325442706845	0.10551239872857	IDD11	indeterminate(ID)-domain 11
AT3G13820	0.0	1.0		F-box and associated interaction domains-containing protein
AT3G13830	0.0	1.0		F-box and associated interaction domains-containing protein
AT3G13840	-0.277383412337991	0.971031272847923		GRAS family transcription factor
AT3G13845	0.284172554530333	0.341015071024992		transmembrane protein
AT3G13850	0.407045997363441	0.955420481693884	LBD22	LOB domain-containing protein 22
AT3G13855			U6-26	U6
AT3G13857				hypothetical protein
AT3G13860	0.144508362677461	0.476972732315521	HSP60-3A	heat shock protein 60-3A
AT3G13870	0.189635935755828	0.184926884570687	RHD3	Root hair defective 3 GTP-binding protein (RHD3)
AT3G13880	0.0696078943735823	0.966027260542095		Tetratricopeptide repeat (TPR)-like superfamily protein
AT3G13882	0.251206901037996	0.146726559079833		Ribosomal protein L34
AT3G13890			MYB26	myb domain protein 26
AT3G13898	-1.32190732418386	0.528927994599106		EPIDERMAL PATTERNING FACTOR-like protein
AT3G13900	-0.231801488383277	0.930570632690706		ATPase E1-E2 type family protein / haloacid dehalogenase-like hydrolase family protein
AT3G13910	1.08546547797084	5.20836218886083e-06		hypothetical protein (DUF3511)
AT3G13920	-0.0882117962299542	0.764861260274518	EIF4A1	eukaryotic translation initiation factor 4A1
AT3G13930	0.178946897535092	0.0765833601377438		Dihydrolipoamide acetyltransferase%2C long form protein
AT3G13940	0.223501700465635	0.316196938070836		DNA binding / DNA-directed RNA polymerase
AT3G13950	1.85538598799801	6.13007642183954e-12		ankyrin
AT3G13960	0.38374308184856	0.716530515795817	GRF5	growth-regulating factor 5
AT3G13970	-1.12124442338853	0.0496809553009457	APG12B	Ubiquitin-like superfamily protein
AT3G13980	-0.0340562877319464	1.0		SKI/DACH domain protein
AT3G13990	0.0725524580104323	0.757148929724861		dentin sialophosphoprotein%2C putative (DUF1296)
AT3G14000	-0.117462931353713	0.726581736945573	ATBRXL2	DZC (Disease resistance/zinc finger/chromosome condensation-like region) domain containing protein
AT3G14010	-0.0804881322820796	0.780377444423233	CID4	CTC-interacting domain 4
AT3G14020	-0.117337337619766	0.881993871913995	NF-YA6	nuclear factor Y%2C subunit A6
AT3G14030	-1.67072062497267	0.935187759889519		F-box associated ubiquitination effector family protein
AT3G14040				Pectin lyase-like superfamily protein
AT3G14050	-0.529134996158291	0.00708411262884417	RSH2	RELA/SPOT homolog 2
AT3G14060	0.962672408575487	0.00119621952843412		hypothetical protein
AT3G14067	0.127039946906191	0.787451148483729		Subtilase family protein
AT3G14070	-0.238367256660662	0.72759817912383	CAX9	cation exchanger 9
AT3G14075	-0.0524870899545947	0.877436649381444		Mono-/di-acylglycerol lipase%2C N-terminal%3BLipase%2C class 3
AT3G14080	0.100975163926104	0.793306211444639	LSM1B	Small nuclear ribonucleoprotein family protein
AT3G14090	-0.111941601265916	0.629414219362979	EXO70D3	exocyst subunit exo70 family protein D3
AT3G14100	0.236054467811806	0.0831943051553804		RNA-binding (RRM/RBD/RNP motifs) family protein
AT3G14110	-0.404944560682647	0.0527617588042011	FLU	Tetratricopeptide repeat (TPR)-like superfamily protein
AT3G14120	-0.136465871057036	0.727006660437138		nuclear pore complex protein
AT3G14130	0.336760113166524	0.0317793637082401	HAOX1	Aldolase-type TIM barrel family protein
AT3G14140	-0.0145988295743972	1.0		2-oxoglutarate-dependent dioxygenase family protein
AT3G14150	-0.241947988289115	0.127212024094073	HAOX2	Aldolase-type TIM barrel family protein
AT3G14160	0.135759089213624	0.698794896332227		2-oxoglutarate-dependent dioxygenase family protein
AT3G14170	-0.635836227428659	0.395290833879311		hypothetical protein (DUF936)
AT3G14172	0.159410889185248	0.341642100033011		GPI-anchored adhesin-like protein
AT3G14180	0.277931408178571	0.207555861538848	ASIL2	sequence-specific DNA binding transcription factor
AT3G14185	0.333848984524163	0.733907961304519		other_RNA
AT3G14190	-0.107922512072687	0.963099013274428		hypothetical protein
AT3G14200	-0.793842367939075	0.000149640149779927		Chaperone DnaJ-domain superfamily protein
AT3G14205	-0.374560603013846	0.0688872369721381		Phosphoinositide phosphatase family protein
AT3G14210	0.313668782555896	0.385900930397055	ESM1	GDSL-like lipase/acylhydrolase superfamily protein
AT3G14220	0.112707523274908	0.615190234736411		GDSL-like Lipase/Acylhydrolase superfamily protein
AT3G14225	-0.32835934883107	0.806442526893725	GLIP4	GDSL-motif lipase 4
AT3G14230	0.302316389067102	0.154472585201631	RAP2.2	related to AP2 2
AT3G14240	-0.0752252236300479	0.862120128115394		Subtilase family protein
AT3G14250				RING/U-box superfamily protein
AT3G14260	-0.0106318242665382	1.0		LURP-one-like protein (DUF567)
AT3G14270	-0.0945639320260898	0.809828734342392	FAB1B	phosphatidylinositol-4-phosphate 5-kinase family protein
AT3G14280	0.572692237627486	0.104232616530784		LL-diaminopimelate aminotransferase
AT3G14290	-0.0671041330780189	0.839593770499436	PAE2	20S proteasome alpha subunit E2
AT3G14300	-3.23984066367007	0.700032094946906	ATPMEPCRC	pectinesterase family protein
AT3G14310	0.514848455484263	0.0201941071117844	PME3	pectin methylesterase 3
AT3G14320	-0.189133629018679	0.980240499869263		Zinc finger%2C C3HC4 type (RING finger) family protein
AT3G14330	-0.406626793690824	0.212579339643721		Tetratricopeptide repeat (TPR)-like superfamily protein
AT3G14340				hypothetical protein
AT3G14350	-0.370230058423666	0.0269580822736209	SRF7	STRUBBELIG-receptor family 7
AT3G14360	-0.0646468055749377	0.973527233305831		alpha/beta-Hydrolases superfamily protein
AT3G14362			RTFL10	ROTUNDIFOLIA like 10
AT3G14370	-0.249599570233868	0.887085164278965	WAG2	Protein kinase superfamily protein
AT3G14380	1.13316152926057	0.943044050342163		Uncharacterized protein family (UPF0497)
AT3G14385			MIR169F	
AT3G14390	-0.00415910568722798	1.0		Pyridoxal-dependent decarboxylase family protein
AT3G14395	-0.188025290120153	0.952668344401141		hypothetical protein
AT3G14400	0.185704443101473	0.221129209236298	UBP25	ubiquitin-specific protease 25
AT3G14410	-0.173378680209241	0.639475997757871		Nucleotide/sugar transporter family protein
AT3G14415	-0.184426737151927	0.441087065043399	GOX2	Aldolase-type TIM barrel family protein
AT3G14420	-0.389670172120717	0.0164989637763795	GOX1	Aldolase-type TIM barrel family protein
AT3G14430	0.604582003113673	0.00877652683318387		GRIP/coiled-coil protein
AT3G14440	-0.47644293821973	0.212316206573001	NCED3	nine-cis-epoxycarotenoid dioxygenase 3
AT3G14450	-0.378728298210511	0.355087563566212	CID9	CTC-interacting domain 9
AT3G14452	0.171369072668111	1.0		transmembrane protein
AT3G14460	-0.2735391466962	0.549853001814322		LRR and NB-ARC domains-containing disease resistance protein
AT3G14463				hypothetical protein
AT3G14467	1.1331564247004	0.963099013274428		hypothetical protein
AT3G14470	0.163635631773954	0.708093868074856		NB-ARC domain-containing disease resistance protein
AT3G14475				snoRNA
AT3G14480				glycine/proline-rich protein
AT3G14490	0.0	1.0		Terpenoid cyclases/Protein prenyltransferases superfamily protein
AT3G14510	-0.671337272256691	0.804172818635751		Polyprenyl synthetase family protein
AT3G14520				Terpenoid cyclases/Protein prenyltransferases superfamily protein
AT3G14530	-0.0141795205468273	1.0		Terpenoid synthases superfamily protein
AT3G14540	1.63835558517551	0.478525421549788		Terpenoid cyclases/Protein prenyltransferases superfamily protein
AT3G14550	0.242662450873999	0.767428450143848	GGPS3	geranylgeranyl pyrophosphate synthase 3
AT3G14560	0.232348598753365	0.768367590418864		hypothetical protein
AT3G14570	-0.0581922090551852	0.973527233305831	GSL04	glucan synthase-like 4
AT3G14580	-0.108276489490185	0.963099013274428		Pentatricopeptide repeat (PPR) superfamily protein
AT3G14590	-0.0571348131167309	0.963099013274428	NTMC2T6.2	Calcium-dependent lipid-binding (CaLB domain) family protein
AT3G14595	0.109317742397542	0.900340656443739		Ribosomal protein L18ae family
AT3G14600	0.272877580097424	0.283280327288123		Ribosomal protein L18ae/LX family protein
AT3G14610	0.732234617585468	0.000118509149998946	CYP72A7	cytochrome P450%2C family 72%2C subfamily A%2C polypeptide 7
AT3G14620	0.231214007731459	0.488997398207327	CYP72A8	cytochrome P450%2C family 72%2C subfamily A%2C polypeptide 8
AT3G14630	0.0422933738295757	0.993547912125745	CYP72A9	cytochrome P450%2C family 72%2C subfamily A%2C polypeptide 9
AT3G14640	0.209160401747564	0.935799100632717	CYP72A10	cytochrome P450%2C family 72%2C subfamily A%2C polypeptide 10
AT3G14650	-0.129815657602407	0.443597619972042	CYP72A11	cytochrome P450%2C family 72%2C subfamily A%2C polypeptide 11
AT3G14660	-0.264284407696695	0.0702003773261631	CYP72A13	cytochrome P450%2C family 72%2C subfamily A%2C polypeptide 13
AT3G14670	-0.050663957535645	1.0		hypothetical protein
AT3G14680	0.544849484176458	0.151550857244211	CYP72A14	cytochrome P450%2C family 72%2C subfamily A%2C polypeptide 14
AT3G14690	-0.0803690996868901	0.772229641673566	CYP72A15	cytochrome P450%2C family 72%2C subfamily A%2C polypeptide 15
AT3G14700	0.4796259992861	0.326379229218723		SART-1 family
AT3G14710	0.231239881169865	0.840768356818327		RNI-like superfamily protein
AT3G14720	-0.41368519183285	0.017477679328529	MPK19	MAP kinase 19
AT3G14730	-0.198531989279478	0.776029530541774		Pentatricopeptide repeat (PPR) superfamily protein
AT3G14735			U6-1	U6
AT3G14740	0.0947648631439812	0.941445099051594		RING/FYVE/PHD zinc finger superfamily protein
AT3G14750	-0.0546963175764788	0.935799100632717		structural maintenance of chromosomes domain protein
AT3G14760	-0.59257713693067	0.14828130404208		transmembrane protein
AT3G14770	-1.13601801922345	0.00205168899427486	SWEET2	Nodulin MtN3 family protein
AT3G14780	-0.597171496094697	0.475537312064257		callose synthase
AT3G14790	-0.192702158860209	0.302799136313335	RHM3	rhamnose biosynthesis 3
AT3G14810	-1.56799151370435	4.95509030983468e-07	MSL5	mechanosensitive channel of small conductance-like 5
AT3G14820				GDSL-like Lipase/Acylhydrolase superfamily protein
AT3G14830	-0.0916489297970702	0.699692215436034		epstein-barr nuclear antigen
AT3G14840	0.460819999473922	6.69546700790763e-05		Leucine-rich repeat transmembrane protein kinase
AT3G14850	-0.359551306661015	0.531066287914465	TBL41	TRICHOME BIREFRINGENCE-LIKE 41
AT3G14855				
AT3G14860	-0.00877598615991494	1.0		NHL domain-containing protein
AT3G14870	-0.382168530774524	0.26805872352211		hypothetical protein (DUF641)
AT3G14880	0.113513482831607	1.0		transcription factor-like protein
AT3G14890	0.320987653163169	0.256353241494942		phosphoesterase
AT3G14900	0.732817521343425	0.0684245238952208	EMB3120	hypothetical protein
AT3G14910	0.000308351010539304	1.0		Rab3 GTPase-activating protein non-catalytic subunit
AT3G14920	0.251193816346279	0.0803432426066024		Peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase A protein
AT3G14930	-0.324258719336002	0.195473228315687	HEME1	Uroporphyrinogen decarboxylase
AT3G14940	-0.531869139555394	0.379415820656025	PPC3	phosphoenolpyruvate carboxylase 3
AT3G14950	-0.149945221136918	0.995022132174299	TTL2	tetratricopetide-repeat thioredoxin-like 2
AT3G14960	-0.0437227117306082	0.950517393469429		Galactosyltransferase family protein
AT3G14970	-0.670436859101243	0.973527233305831		RING/U-box superfamily protein
AT3G14980	-0.00626683104114296	1.0	ROS4	Acyl-CoA N-acyltransferase with RING/FYVE/PHD-type zinc finger protein
AT3G14981				hypothetical protein
AT3G14990	0.377502513676398	0.133989797070417	DJ1A	Class I glutamine amidotransferase-like superfamily protein
AT3G15000	0.202919567207234	0.371190455014154	RIP1	cobalt ion binding protein
AT3G15010	-0.169582331451685	0.404413070915825		RNA-binding (RRM/RBD/RNP motifs) family protein
AT3G15020	0.182358075775604	0.606996324637081	mMDH2	Lactate/malate dehydrogenase family protein
AT3G15030	-0.224930324943442	0.455854293743124	TCP4	TCP family transcription factor 4
AT3G15040	-0.18865847251909	0.172113287669889		senescence regulator (Protein of unknown function%2C DUF584)
AT3G15050	-0.0443197778414545	1.0	IQD10	IQ-domain 10
AT3G15055				
AT3G15060	-0.227605953959904	0.142474037205466	RABA1g	RAB GTPase homolog A1G
AT3G15070	-0.110660012273417	0.602798931189976		RING/U-box superfamily protein
AT3G15080	0.282332253851568	0.231065105628964		Polynucleotidyl transferase%2C ribonuclease H-like superfamily protein
AT3G15090	-0.103791162435688	0.811214566030842		GroES-like zinc-binding alcohol dehydrogenase family protein
AT3G15095	-0.033945337797236	0.965129215752072	HCF243	Serine/Threonine-kinase pakA-like protein
AT3G15110	-0.188248940235855	0.33876066745647		transmembrane protein
AT3G15111				hypothetical protein
AT3G15115	-0.6499975316482	0.0208728563921327		serine/arginine repetitive matrix protein
AT3G15120	0.0819634826035278	0.746251811023304		P-loop containing nucleoside triphosphate hydrolases superfamily protein
AT3G15130	-0.0448630900748679	0.980775623703659		Tetratricopeptide repeat (TPR)-like superfamily protein
AT3G15140	0.150014581685289	0.883246600827751		Polynucleotidyl transferase%2C ribonuclease H-like superfamily protein
AT3G15150	-0.285417487481418	0.299359834576932	HPY2	RING/U-box superfamily protein
AT3G15160	0.0333997859917575	0.956660209241903		AP-5 complex subunit zeta-1
AT3G15170	0.888472238322181	0.637707757937313	CUC1	NAC (No Apical Meristem) domain transcriptional regulator superfamily protein
AT3G15180	-0.343727919111711	0.0235098208334501		ARM repeat superfamily protein
AT3G15190	-0.471057105982625	0.0469987544976988	PRPS20	chloroplast 30S ribosomal protein S20
AT3G15200	-0.661506481307744	0.130764981835805		Tetratricopeptide repeat (TPR)-like superfamily protein
AT3G15210	-0.114567826545948	0.893578561626046	ERF4	ethylene responsive element binding factor 4
AT3G15220	-0.0363637538006137	0.955630091907459		Protein kinase superfamily protein
AT3G15240	-0.0530584648137671	0.981948893957496		Serine/threonine-protein kinase WNK (With No Lysine)-like protein
AT3G15250	0.159163710783788	0.977441693047379		TPRXL
AT3G15251	0.0	1.0		hypothetical protein
AT3G15260	0.105645925691092	0.632690125423		Protein phosphatase 2C family protein
AT3G15270			SPL5	squamosa promoter binding protein-like 5
AT3G15280	0.174043517177014	1.0		hypothetical protein
AT3G15290	0.0342325870615381	0.940602481378515		3-hydroxyacyl-CoA dehydrogenase family protein
AT3G15300	0.652632688982048	0.193073820749227		VQ motif-containing protein
AT3G15340	1.04803059248859	0.00910413685317296	PPI2	proton pump interactor 2
AT3G15350	-0.222415227893549	0.409821313021661		Core-2/I-branching beta-1%2C6-N-acetylglucosaminyltransferase family protein
AT3G15351	-0.121660737512413	0.815420000081311		P53/DNA damage-regulated protein
AT3G15352	0.550059630713077	0.124997306861437	COX17	cytochrome c oxidase 17
AT3G15353	0.37060484155458	0.491400191875449	MT3	metallothionein 3
AT3G15354	-1.16804972471132	1.14865718149706e-07	SPA3	SPA1-related 3
AT3G15355	0.223220527640633	0.168847931290113	UBC25	ubiquitin-conjugating enzyme 25
AT3G15356	0.8265761774624	0.000749202566857543		Legume lectin family protein
AT3G15357	1.10621375748089	0.0162653794262155		phosphopantothenoylcysteine decarboxylase subunit
AT3G15358	-1.05759950138957	0.0758176338178932		transmembrane protein
AT3G15359	-1.67072062496725	0.935187759889519		hypothetical protein
AT3G15360	-0.0707627782675029	0.892875975085371	TRX-M4	thioredoxin M-type 4
AT3G15370	0.298361936377382	0.938000661744864	EXPA12	expansin 12
AT3G15380	-0.5204694518049	0.0622676534996752		Plasma-membrane choline transporter family protein
AT3G15390	0.0663343692693231	0.935799100632717	SDE5	silencing defective 5
AT3G15395	-0.225606886093286	0.500721763463599		HrpN-interacting protein from malus protein
AT3G15400	0.090530509950746	0.921568816012738	ATA20	anther 20
AT3G15410	-0.338666522778793	0.156664982070819		Leucine-rich repeat (LRR) family protein
AT3G15420	-1.62092190121545	0.0577853197613538		Transcription factor TFIIIC%2C tau55-related protein
AT3G15430	0.104622572149454	0.552507231240058		Regulator of chromosome condensation (RCC1) family protein
AT3G15440	-0.953344639190511	0.0697891466930357		RING/U-box protein
AT3G15450	-0.0855325927035687	0.607273726530635		aluminum induced protein with YGL and LRDR motifs
AT3G15460	-0.0262548586982486	1.0		Ribosomal RNA processing Brix domain protein
AT3G15470	-0.149088044206735	0.412874374548082		Transducin/WD40 repeat-like superfamily protein
AT3G15480	-0.706932831219943	2.46524658374216e-05		fiber (DUF1218)
AT3G15490	0.0	1.0		Regulator of Vps4 activity in the MVB pathway protein
AT3G15500	-0.397851757729122	0.0833049555676678	NAC3	NAC domain containing protein 3
AT3G15510	0.0753747484983259	0.896416109866875	NAC2	NAC domain containing protein 2
AT3G15518				hypothetical protein
AT3G15520	-0.719766292782498	0.00339319461648648		Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein
AT3G15530	-0.139495560411981	0.657324820934549		S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
AT3G15534	1.37240061301194	0.637363484472242		hypothetical protein
AT3G15536	3.41327778932294	0.0265708003336696		other_RNA
AT3G15540	0.119055422656754	0.973527233305831	IAA19	indole-3-acetic acid inducible 19
AT3G15548	-0.790418279364181	0.973527233305831		transmembrane protein
AT3G15550	0.499471881668025	0.326011884454318		trichohyalin
AT3G15570	-0.353185256796114	0.314887266813746		Phototropic-responsive NPH3 family protein
AT3G15578				hypothetical protein
AT3G15580	0.0640149406993903	0.885151816261886	APG8H	Ubiquitin-like superfamily protein
AT3G15585				
AT3G15590	0.180661503656355	0.241971579403611		Tetratricopeptide repeat (TPR)-like superfamily protein
AT3G15604				hypothetical protein
AT3G15605	-2.30356195469506	0.612389716872707		nucleic acid binding protein
AT3G15610	-0.0526313875211412	0.873777007155888		Transducin/WD40 repeat-like superfamily protein
AT3G15620	-0.11996263957383	0.709038367394151	UVR3	DNA photolyase family protein
AT3G15630	0.284919602526567	0.158711010648004		plant/protein
AT3G15635				hypothetical protein
AT3G15640	0.216529654988232	0.108149296216913		Rubredoxin-like superfamily protein
AT3G15650	1.0220101149732	0.447265420787258		alpha/beta-Hydrolases superfamily protein
AT3G15660	-0.602541618138218	0.0636346201716763	GRX4	glutaredoxin 4
AT3G15670	-1.69456699333804	0.683647163324601		Late embryogenesis abundant protein (LEA) family protein
AT3G15680	0.585395647148606	0.212614452392346		Ran BP2/NZF zinc finger-like superfamily protein
AT3G15690	-0.681666084780103	0.00256517025425541		Single hybrid motif superfamily protein
AT3G15700	0.296592915647761	0.935898870882163		P-loop containing nucleoside triphosphate hydrolases superfamily protein
AT3G15710	-0.0648657071610384	0.829163259315616		Peptidase S24/S26A/S26B/S26C family protein
AT3G15720	1.98642702924001	9.74968034693466e-07		Pectin lyase-like superfamily protein
AT3G15730	0.0410185714825596	0.927748764025124	PLDALPHA1	phospholipase D alpha 1
AT3G15740	-0.0847333379980545	0.973527233305831		RING/U-box superfamily protein
AT3G15750	-0.118285400788047	0.84164453121302		Essential protein Yae1%2C N-terminal
AT3G15760	0.0651243176195184	0.956106572648569		cytochrome P450 family protein
AT3G15770	-0.549077344881495	0.128148377118517		hypothetical protein
AT3G15780	-0.225233136167341	0.422910105490636		transmembrane protein
AT3G15790	-0.00812193968334642	1.0	MBD11	methyl-CPG-binding domain 11
AT3G15800	0.520569295156703	0.726290211206644		Glycosyl hydrolase superfamily protein
AT3G15810	0.400129329489902	0.0415436406052521		LURP-one-like protein (DUF567)
AT3G15820	-0.0711898354391206	0.93135440716026	ROD1	phosphatidic acid phosphatase-related / PAP2-like protein
AT3G15830	0.302031712875489	0.961310474355397		phosphatidic acid phosphatase-related / PAP2-like protein
AT3G15840	-0.0782733778334096	0.799051072864013	PIFI	post-illumination chlorophyll fluorescence increase
AT3G15850	-1.13490466351	2.48693942582978e-09	FAD5	fatty acid desaturase 5
AT3G15860	0.171369072668111	1.0		plant self-incompatibility protein S1 family protein
AT3G15870	-1.33372735635439	0.67578880914863		Fatty acid desaturase family protein
AT3G15880	-0.144430572882036	0.450840949820796	WSIP2	WUS-interacting protein 2
AT3G15890	0.0637047993946393	0.930334206702534		Protein kinase superfamily protein
AT3G15900	-0.189406332067712	0.255712326990989		homoserine O-acetyltransferase
AT3G15909				hypothetical protein
AT3G15910	0.0184600422828144	1.0		hypothetical protein
AT3G15920	0.00618886451075221	1.0		Phox (PX) domain-containing protein
AT3G15930				Pentatricopeptide repeat (PPR) superfamily protein
AT3G15940	0.196869690438798	0.143592266041649		UDP-Glycosyltransferase superfamily protein
AT3G15950	0.0604039984693938	0.93138986019516	NAI2	DNA topoisomerase-like protein
AT3G15960	0.59184437021445	0.934302746998453		mismatched DNA binding / ATP binding protein
AT3G15970	0.238931398551011	0.196515610346761		NUP50 (Nucleoporin 50 kDa) protein
AT3G15980	-0.0041638790300491	1.0		Coatomer%2C beta' subunit
AT3G15990	-0.199232153653478	0.91218882644916	SULTR3%3B4	sulfate transporter 3%3B4
AT3G16000	-0.212957553971371	0.475306863361421	MFP1	MAR binding filament-like protein 1
AT3G16010	-0.242649059280448	0.594062040905643		Pentatricopeptide repeat (PPR-like) superfamily protein
AT3G16020	-0.435000172391329	0.88002096207793		F-box associated ubiquitination effector protein
AT3G16030	0.388247255205228	0.134758982174096	CES101	lectin protein kinase family protein
AT3G16040	-0.234900811855146	0.963099013274428		Translation machinery associated TMA7
AT3G16050	0.0456230223757988	0.98576985422739	PDX1.2	pyridoxine biosynthesis 1.2
AT3G16060	-0.0272560614451799	0.973527233305831		ATP binding microtubule motor family protein
AT3G16070	-0.685018203660903	0.82040310387858		LOW protein: ATP-dependent RNA helicase-like protein
AT3G16080	0.416389059149956	0.0647412979694363		Zinc-binding ribosomal protein family protein
AT3G16090	-0.355338602532826	0.0752691047574183	Hrd1A	RING/U-box superfamily protein
AT3G16100	-0.177933063541678	0.446256544899159	RABG3c	RAB GTPase homolog G3C
AT3G16110	-0.424437974845709	0.168577555537499	PDIL1-6	PDI-like 1-6
AT3G16117				hypothetical protein
AT3G16120	-0.100909084246215	0.973527233305831		Dynein light chain type 1 family protein
AT3G16130	-2.24563220705139	0.883837864468314	ROPGEF13	RHO guanyl-nucleotide exchange factor 13
AT3G16140	-0.309126800546868	0.158620451971006	PSAH-1	photosystem I subunit H-1
AT3G16150	1.34874111040859	0.00231871637357406	ASPGB1	N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein
AT3G16160	0.162999600018524	0.973527233305831		Tesmin/TSO1-like CXC domain-containing protein
AT3G16170	-0.0258079892483146	0.972045644299565	AAE13	AMP-dependent synthetase and ligase family protein
AT3G16175	-0.526372991038052	0.416856466765935		Thioesterase superfamily protein
AT3G16180	-0.0289739634082111	0.973527233305831		Major facilitator superfamily protein
AT3G16190	9.21218982689961e-05	1.0		Isochorismatase family protein
AT3G16200	0.0471956621066008	0.963099013274428		DNA-directed RNA polymerase subunit beta
AT3G16210	-0.655243972229383	0.731582823547741		F-box family protein
AT3G16220	-0.743211394366853	0.0131258993915354		Putative eukaryotic LigT
AT3G16230	-0.0704815887378857	0.786221487173312		Putative eukaryotic LigT
AT3G16240	-0.443942022905926	0.252034912819616	DELTA-TIP	delta tonoplast integral protein
AT3G16250	-0.127308942615786	0.85136743733923	PnsB3	NDH-dependent cyclic electron flow 1
AT3G16260	-0.0983875226951377	0.775758068724964	TRZ4	tRNAse Z4
AT3G16270	-0.0150691451159303	0.981629941781906		ENTH/VHS family protein
AT3G16280	0.0229918184286478	1.0		Integrase-type DNA-binding superfamily protein
AT3G16290	-0.251575870516055	0.223829775436083	EMB2083	AAA-type ATPase family protein
AT3G16300	0.56223919420112	0.930430923146212		Uncharacterized protein family (UPF0497)
AT3G16310	0.428267673174163	0.00198039068537181		mitotic phosphoprotein N' end (MPPN) family protein
AT3G16320	0.124997346320793	0.907707828913286	CDC27a	Tetratricopeptide repeat (TPR)-like superfamily protein
AT3G16330	-0.0082672772776016	1.0		Avr9/Cf-9 rapidly elicited protein
AT3G16340	-0.116394143923288	0.806141911930056	ABCG29	pleiotropic drug resistance 1
AT3G16350	0.174114077771545	0.575388159600644		Homeodomain-like superfamily protein
AT3G16360	-1.49582237029731	0.645038599995161	AHP4	HPT phosphotransmitter 4
AT3G16370	-0.604398035539169	0.179617932318332		GDSL-like Lipase/Acylhydrolase superfamily protein
AT3G16380	-0.144134465993937	0.973527233305831	PAB6	poly(A) binding protein 6
AT3G16390	0.655974763042553	0.209520279782166	NSP3	nitrile specifier protein 3
AT3G16400	0.185095274097956	0.75716446913205	NSP1	nitrile specifier protein 1
AT3G16410	-0.489805361992297	0.230444258682635	NSP4	nitrile specifier protein 4
AT3G16420	0.348805753697145	0.318214920559836	PBP1	PYK10-binding protein 1
AT3G16430	0.524307086809016	0.145082942322981	JAL31	jacalin-related lectin 31
AT3G16432				hypothetical protein
AT3G16440	-0.383751536959514	0.674348494041177	MLP-300B	myrosinase-binding protein-like protein-300B
AT3G16450	0.332364536621158	0.385643260519904	JAL33	Mannose-binding lectin superfamily protein
AT3G16460	0.29996180796556	0.395287526245078	JAL34	Mannose-binding lectin superfamily protein
AT3G16470	0.379330029164517	0.254823376158056	JR1	Mannose-binding lectin superfamily protein
